ID,DAY,MONTH,YEAR,DATE,HOUR,MIN,SEC,TIME,TYPE,LIKES,COMMENTS,TOTAL_WORDS,POS,NEG,NEU,COMP
1405174859572227_394219134001143,19,1,2013,1/19/13,18,10,25,18:10:25,status,6,1,116,0.235,0,0.765,0.982
1405174859572227_393610237395366,18,1,2013,1/18/13,18,29,46,18:29:46,status,2,0,118,0.207,0.046,0.747,0.967
1405174859572227_413718765372137,18,1,2013,1/18/13,18,2,45,18:02:45,photo,4,1,4,0.573,0,0.427,0.617
1405174859572227_393100960779627,17,1,2013,1/17/13,16,59,25,16:59:25,status,32,9,115,0.224,0.026,0.75,0.982
1405174859572227_471940806197594,16,1,2013,1/16/13,17,3,4,17:03:04,link,0,0,11,0.25,0,0.75,0.459
1405174859572227_392659610823762,16,1,2013,1/16/13,16,59,16,16:59:16,photo,6,0,40,0.134,0.073,0.792,0.177
1405174859572227_392564734166583,16,1,2013,1/16/13,12,49,14,12:49:14,status,1,2,29,0.441,0,0.559,0.784
1405174859572227_392534287502961,16,1,2013,1/16/13,11,27,0,11:27:00,status,6,0,55,0,0.145,0.855,-0.875
1405174859572227_532430026791387,12,1,2013,1/12/13,14,40,14,14:40:14,photo,0,1,4,0,0,1,0
1405174859572227_390197821069941,10,1,2013,1/10/13,18,11,30,18:11:30,status,4,0,52,0.178,0,0.822,0.886
1405174859572227_313980328718419,9,1,2013,1/9/13,12,54,2,12:54:02,photo,6,0,1,0,0,1,0
1405174859572227_388444841245239,6,1,2013,1/6/13,16,0,28,16:00:28,status,9,0,41,0.173,0.091,0.735,0.728
1405174859572227_188951064583234,5,1,2013,1/5/13,18,51,55,18:51:55,photo,4,0,2,0,0,1,0
1405174859572227_285420661580135,2,1,2013,1/2/13,16,5,46,16:05:46,photo,7,0,4,0,0,1,0
1405174859572227_386639364759120,2,1,2013,1/2/13,16,2,20,16:02:20,status,5,0,88,0.133,0.076,0.791,0.668
1405174859572227_289752971128352,2,1,2013,1/2/13,15,24,20,15:24:20,photo,5,0,2,0,0,1,0
1405174859572227_208290159296143,2,1,2013,1/2/13,14,49,54,14:49:54,photo,0,0,7,0.513,0,0.487,0.741
1405174859572227_102287026614558,2,1,2013,1/2/13,14,44,44,14:44:44,photo,1,0,7,0.583,0,0.417,0.681
1405174859572227_385635621526350,2,1,2013,1/2/13,14,40,41,14:40:41,photo,1,0,9,0.213,0,0.787,0.226
1405174859572227_386141184808938,1,1,2013,1/1/13,14,23,17,14:23:17,status,22,2,36,0.389,0,0.611,0.959
1405174859572227_384604434962613,29,12,2012,12/29/12,9,14,45,09:14:45,status,0,0,0,0,0,0,0
1405174859572227_400031816742105,25,12,2012,12/25/12,15,54,10,15:54:10,link,0,0,5,0,0,1,0
1405174859572227_382566205166436,24,12,2012,12/24/12,16,9,19,16:09:19,status,9,2,143,0.12,0.045,0.834,0.903
1405174859572227_135673559921338,17,12,2012,12/17/12,16,29,45,16:29:45,photo,1,0,1,0,0,1,0
1405174859572227_379175612172162,16,12,2012,12/16/12,18,52,51,18:52:51,status,17,3,221,0.128,0.045,0.827,0.967
1405174859572227_377567265666330,12,12,2012,12/12/12,15,19,44,15:19:44,status,19,7,71,0.168,0.056,0.776,0.882
1405174859572227_374049189351471,3,12,2012,12/3/12,13,56,17,13:56:17,status,12,4,64,0.339,0.102,0.559,0.973
1405174859572227_372394379518462,1,12,2012,12/1/12,13,12,30,13:12:30,photo,10,2,7,0.418,0,0.582,0.649
1405174859572227_438428449540163,1,12,2012,12/1/12,13,11,55,13:11:55,photo,5,0,3,0,0,1,0
1405174859572227_538782076151082,27,11,2012,11/27/12,12,30,57,12:30:57,photo,1,0,9,0.337,0,0.663,0.62
1405174859572227_168508613291669,24,11,2012,11/24/12,19,8,54,19:08:54,link,1,0,3,0,0,1,0
1405174859572227_353606834735270,24,11,2012,11/24/12,19,0,19,19:00:19,photo,4,1,3,0,0,1,0
1405174859572227_102465826587476,21,11,2012,11/21/12,17,49,29,17:49:29,photo,2,0,0,0,0,0,0
1405174859572227_492016980837868,17,11,2012,11/17/12,17,34,10,17:34:10,photo,1,0,4,0,0,1,0
1405174859572227_560778387271298,15,11,2012,11/15/12,16,56,30,16:56:30,link,0,0,5,0,0,1,0
1405174859572227_439085579482045,13,11,2012,11/13/12,17,40,6,17:40:06,photo,3,0,9,0.191,0,0.809,0.223
1405174859572227_124497127705349,12,11,2012,11/12/12,17,33,32,17:33:32,photo,7,0,5,0,0.355,0.645,-0.296
1405174859572227_366209560135434,12,11,2012,11/12/12,17,5,4,17:05:04,status,35,10,26,0.561,0,0.439,0.976
1405174859572227_436888136373248,9,11,2012,11/9/12,13,42,4,13:42:04,link,2,0,0,0,0,0,0
1405174859572227_335042139928189,9,11,2012,11/9/12,12,33,30,12:33:30,photo,1,0,2,0.814,0,0.186,0.656
1405174859572227_209262995874529,9,11,2012,11/9/12,11,49,50,11:49:50,photo,2,0,5,0,0,1,0
1405174859572227_364678420288548,8,11,2012,11/8/12,18,22,52,18:22:52,status,9,6,112,0.138,0.031,0.832,0.928
1405174859572227_172683436206132,8,11,2012,11/8/12,18,6,6,18:06:06,photo,3,0,4,0.526,0,0.474,0.516
1405174859572227_363513353738388,5,11,2012,11/5/12,16,17,24,16:17:24,status,3,0,122,0.148,0.017,0.835,0.934
1405174859572227_378949855520320,5,11,2012,11/5/12,11,58,6,11:58:06,photo,4,0,3,0,0,1,0
1405174859572227_362650810491309,3,11,2012,11/3/12,16,18,18,16:18:18,status,5,0,86,0.122,0,0.878,0.902
1405174859572227_542803249068081,1,11,2012,11/1/12,15,46,56,15:46:56,link,1,0,0,0,0,0,0
1405174859572227_196767520459112,31,10,2012,10/31/12,15,13,7,15:13:07,photo,1,0,2,0.677,0,0.323,0.272
1405174859572227_360774540684297,30,10,2012,10/30/12,16,21,36,16:21:36,photo,3,0,2,0.677,0,0.323,0.272
1405174859572227_134169820063345,30,10,2012,10/30/12,16,12,37,16:12:37,photo,0,0,10,0.155,0.28,0.564,-0.417
1405174859572227_368629509891592,28,10,2012,10/28/12,14,43,40,14:43:40,photo,4,0,3,0.856,0,0.144,0.713
1405174859572227_384515734956935,28,10,2012,10/28/12,5,43,21,05:43:21,photo,8,0,0,0,0,0,0
1405174859572227_359392954150428,27,10,2012,10/27/12,7,48,3,07:48:03,status,14,1,17,0.469,0,0.531,0.891
1405174859572227_548276895189457,23,10,2012,10/23/12,15,20,40,15:20:40,photo,7,1,3,0,0.648,0.352,-0.568
1405174859572227_356959641060426,21,10,2012,10/21/12,16,55,16,16:55:16,status,0,3,267,0.145,0.016,0.839,0.987
1405174859572227_353857771370613,13,10,2012,10/13/12,11,41,34,11:41:34,status,8,1,27,0.353,0,0.647,0.911
1405174859572227_433048960084769,13,10,2012,10/13/12,11,21,19,11:21:19,link,0,0,2,0,0,1,0
1405174859572227_493436230675137,7,10,2012,10/7/12,16,15,55,16:15:55,photo,2,0,2,0.756,0,0.244,0.475
1405174859572227_366184386797770,5,10,2012,10/5/12,15,59,51,15:59:51,photo,6,0,4,0.61,0,0.39,0.691
1405174859572227_521834621163230,5,10,2012,10/5/12,15,59,3,15:59:03,photo,1,0,0,0,0,0,0
1405174859572227_495390107151403,5,10,2012,10/5/12,11,18,1,11:18:01,photo,4,0,0,0,0,0,0
1405174859572227_157673497706306,4,10,2012,10/4/12,11,51,43,11:51:43,photo,4,0,15,0,0.16,0.84,-0.355
1405174859572227_121775474636601,19,9,2012,9/19/12,15,26,53,15:26:53,photo,18,6,3,0.827,0,0.173,0.585
1405174859572227_407990629266944,17,9,2012,9/17/12,17,36,22,17:36:22,link,3,0,3,0.818,0,0.182,0.542
1405174859572227_103730783118237,17,9,2012,9/17/12,17,33,0,17:33:00,link,5,0,90,0.217,0.011,0.773,0.962
1405174859572227_362222463851867,14,9,2012,9/14/12,16,8,46,16:08:46,photo,0,0,0,0,0,0,0
1405174859572227_450587431653284,10,9,2012,9/10/12,14,15,57,14:15:57,photo,2,0,6,0.396,0.208,0.396,0.439
1405174859572227_431735033528785,8,9,2012,9/8/12,15,7,1,15:07:01,photo,6,0,13,0.412,0,0.588,0.718
1405174859572227_278911825546487,8,9,2012,9/8/12,15,5,30,15:05:30,photo,2,0,8,0,0,1,0
1405174859572227_277290189048768,3,9,2012,9/3/12,15,17,38,15:17:38,photo,2,0,0,0,0,0,0
1405174859572227_273542432760508,3,9,2012,9/3/12,15,15,55,15:15:55,photo,0,0,0,0,0,0,0
1405174859572227_223394471123471,3,9,2012,9/3/12,15,14,1,15:14:01,photo,6,0,0,0,0,0,0
1405174859572227_385464664858800,3,9,2012,9/3/12,15,10,39,15:10:39,photo,1,0,5,0,0,1,0
1405174859572227_336595609763496,26,8,2012,8/26/12,13,4,30,13:04:30,status,11,3,87,0.241,0.188,0.572,0.588
1405174859572227_224226624369441,24,8,2012,8/24/12,13,26,44,13:26:44,photo,3,0,0,0,0,0,0
1405174859572227_400466030016461,23,8,2012,8/23/12,3,44,1,03:44:01,link,2,0,14,0.231,0,0.769,0.402
1405174859572227_335782326516238,23,8,2012,8/23/12,3,38,39,03:38:39,photo,1,0,10,0,0,1,0
1405174859572227_347010178716351,23,8,2012,8/23/12,3,35,48,03:35:48,photo,4,0,0,0,0,0,0
1405174859572227_462407423794013,16,8,2012,8/16/12,4,24,55,04:24:55,link,3,2,605,0.132,0.049,0.819,0.995
1405174859572227_384157041650627,11,8,2012,8/11/12,11,41,45,11:41:45,link,0,0,14,0.231,0,0.769,0.402
1405174859572227_331549513601439,11,8,2012,8/11/12,7,22,58,07:22:58,link,0,0,21,0.274,0,0.726,0.7
1405174859572227_328147957274928,1,8,2012,8/1/12,11,21,59,11:21:59,status,15,2,201,0.212,0.07,0.717,0.983
1405174859572227_326676964088694,28,7,2012,7/28/12,5,56,46,05:56:46,photo,3,3,0,0,0,0,0
1405174859572227_465753940109389,28,7,2012,7/28/12,5,43,29,05:43:29,photo,5,0,0,0,0,0,0
1405174859572227_298318533598863,25,7,2012,7/25/12,13,34,27,13:34:27,photo,1,0,0,0,0,0,0
1405174859572227_324655800957477,22,7,2012,7/22/12,12,20,58,12:20:58,status,4,8,28,0.154,0,0.846,0.459
1405174859572227_321605034595887,13,7,2012,7/13/12,9,40,40,09:40:40,photo,3,4,0,0,0,0,0
1405174859572227_247884465328598,13,7,2012,7/13/12,9,22,49,09:22:49,photo,4,0,0,0,0,0,0
1405174859572227_318090694947321,3,7,2012,7/3/12,12,14,16,12:14:16,status,6,2,30,0.287,0,0.713,0.888
1405174859572227_333370446743317,28,6,2012,6/28/12,5,52,1,05:52:01,photo,4,0,0,0,0,0,0
1405174859572227_410619218990998,28,6,2012,6/28/12,5,51,55,05:51:55,photo,4,0,0,0,0,0,0
1405174859572227_304482679641456,7,6,2012,6/7/12,9,11,30,09:11:30,status,13,4,151,0.188,0.059,0.753,0.964
1405174859572227_242581339186089,7,6,2012,6/7/12,9,0,54,09:00:54,photo,2,0,0,0,0,0,0
1405174859572227_297117047044686,26,5,2012,5/26/12,6,16,32,06:16:32,status,11,7,206,0.112,0.053,0.835,0.894
1405174859572227_371904732857557,21,5,2012,5/21/12,8,3,31,08:03:31,photo,4,0,0,0,0,0,0
1405174859572227_292642054158852,18,5,2012,5/18/12,16,6,30,16:06:30,status,6,2,277,0.138,0.064,0.798,0.958
1405174859572227_291191590970565,16,5,2012,5/16/12,5,51,41,05:51:41,status,11,6,202,0.115,0.009,0.876,0.956
1405174859572227_288747737881617,12,5,2012,5/12/12,6,33,16,06:33:16,status,14,3,160,0.345,0.035,0.62,0.996
1405174859572227_274980099258381,21,4,2012,4/21/12,15,1,10,15:01:10,status,11,8,230,0.065,0.085,0.851,-0.586
1405174859572227_163049047149736,16,3,2012,3/16/12,12,6,45,12:06:45,link,1,0,171,0.069,0.042,0.89,0.724
1405174859572227_247085412047850,8,3,2012,3/8/12,15,10,59,15:10:59,status,10,1,308,0.139,0.055,0.806,0.975
1405174859572227_246315212124870,7,3,2012,3/7/12,7,52,41,07:52:41,status,7,3,189,0.251,0.07,0.679,0.991
1405174859572227_363859026979210,3,3,2012,3/3/12,10,43,19,10:43:19,link,2,2,89,0.11,0.067,0.824,0.559
1405174859572227_240962202660171,27,2,2012,2/27/12,13,41,3,13:41:03,status,6,2,137,0.139,0.071,0.79,0.827
1405174859572227_228168593939532,8,2,2012,2/8/12,6,21,27,06:21:27,status,4,0,203,0.178,0.054,0.768,0.975
1405174859572227_371542332875547,6,2,2012,2/6/12,9,57,47,09:57:47,link,1,0,64,0.143,0,0.857,0.721
1405174859572227_223982497691475,2,2,2012,2/2/12,7,39,22,07:39:22,status,8,2,220,0.141,0.131,0.728,0.547
1405174859572227_218457408243984,25,1,2012,1/25/12,5,31,45,05:31:45,status,10,2,122,0.144,0.071,0.785,0.85
1405174859572227_267936526607312,23,1,2012,1/23/12,7,49,37,07:49:37,link,0,1,31,0.125,0,0.875,0.575
1405174859572227_215847651838293,21,1,2012,1/21/12,5,40,8,05:40:08,status,3,1,208,0.054,0.062,0.884,-0.191
1405174859572227_214553315301060,19,1,2012,1/19/12,4,27,51,04:27:51,status,13,4,80,0.035,0.126,0.84,-0.656
1405174859572227_212202828869442,15,1,2012,1/15/12,10,38,27,10:38:27,photo,0,0,0,0,0,0,0
1405174859572227_211602765596115,14,1,2012,1/14/12,11,14,52,11:14:52,status,17,11,397,0.259,0.08,0.661,0.998
1405174859572227_209147049175020,10,1,2012,1/10/12,8,8,3,08:08:03,status,15,2,169,0.111,0.069,0.821,0.796
1405174859572227_166280293476339,10,1,2012,1/10/12,7,47,49,07:47:49,photo,0,0,0,0,0,0,0
1405174859572227_160877797350812,30,12,2011,12/30/11,5,29,49,05:29:49,photo,5,0,6,0.667,0,0.333,0.612
1405174859572227_202068929882832,29,12,2011,12/29/11,3,54,29,03:54:29,photo,1,0,0,0,0,0,0
1405174859572227_199460473477011,24,12,2011,12/24/11,9,33,4,09:33:04,status,5,1,218,0.045,0.138,0.817,-0.964
1405174859572227_190524724370586,8,12,2011,12/8/11,7,59,4,07:59:04,photo,0,0,0,0,0,0,0
1405174859572227_169003143189411,25,10,2011,10/25/11,8,40,52,08:40:52,status,0,0,0,0,0,0,0
1405174859572227_169002389856153,25,10,2011,10/25/11,8,36,27,08:36:27,photo,3,0,0,0,0,0,0
1405174859572227_168996936523365,25,10,2011,10/25/11,8,7,44,08:07:44,status,6,2,46,0.355,0.041,0.604,0.96
1405174859572227_166464493443276,19,10,2011,10/19/11,9,39,43,09:39:43,status,3,3,46,0.213,0,0.787,0.852
1405174859572227_159184567504602,2,10,2011,10/2/11,12,23,8,12:23:08,status,10,0,182,0.031,0.056,0.913,-0.562
1405174859572227_155704197852639,24,9,2011,9/24/11,6,12,54,06:12:54,status,6,0,100,0.02,0.148,0.832,-0.912
1405174859572227_153971888025870,20,9,2011,9/20/11,6,14,47,06:14:47,status,13,7,80,0.192,0.057,0.751,0.866
1405174859572227_150164208406638,11,9,2011,9/11/11,12,25,44,12:25:44,status,10,0,19,0,0,1,0
1405174859572227_150156395074086,11,9,2011,9/11/11,12,0,6,12:00:06,status,2,0,20,0.114,0,0.886,0.324
1405174859572227_107249099364816,31,5,2011,5/31/11,11,41,54,11:41:54,photo,0,0,0,0,0,0,0
1405174859572227_479539872135735,31,12,2010,12/31/10,20,0,0,20:00:00,link,0,0,0,0,0,0,0
1405174859572227_395953200494403,30,6,2014,6/30/14,19,0,0,19:00:00,link,0,0,0,0,0,0,0
1405174859572227_479539872135735,31,12,2010,12/31/10,20,0,0,20:00:00,link,0,0,0,0,0,0,0
